month,product_id,provider_id,units_sold,units_returned,orders,gross_revenue_eur,discount_eur,net_revenue_eur,page_views,add_to_cart
2026-01,SKU-010-013,PRV-010,210,25,210,11119.5,2402.06,8717.44,11744,744
2026-01,SKU-010-014,PRV-010,175,19,175,45491.25,7740.4,37750.85,6613,524
2026-01,SKU-010-015,PRV-010,155,14,155,5727.25,1097.62,4629.63,3579,285
2026-01,SKU-010-016,PRV-010,140,10,140,21413.0,4008.39,17404.61,3302,208
2026-01,SKU-010-017,PRV-010,292,25,292,23637.4,5013.34,18624.06,12565,1059
2026-01,SKU-010-018,PRV-010,347,28,347,39193.65,8294.8,30898.85,17159,2087
2026-02,SKU-010-001,PRV-010,123,10,123,6512.85,400.28,6112.57,6795,796
2026-02,SKU-010-003,PRV-010,84,8,84,2599.8,160.73,2439.07,3885,436
2026-02,SKU-010-004,PRV-010,148,15,148,48832.6,3347.18,45485.42,4803,282
2026-02,SKU-010-005,PRV-010,108,10,108,28830.6,1689.95,27140.65,2836,278
2026-02,SKU-010-006,PRV-010,101,10,101,6054.95,314.03,5740.92,3270,218
2026-02,SKU-010-007,PRV-010,89,6,89,17350.55,906.35,16444.2,4569,362
2026-02,SKU-010-008,PRV-010,62,6,62,3034.9,170.88,2864.02,1523,84
2026-02,SKU-010-009,PRV-010,205,18,205,69074.75,3667.63,65407.12,9197,1109
2026-02,SKU-010-010,PRV-010,181,15,181,12660.95,725.76,11935.19,6006,397
2026-02,SKU-010-011,PRV-010,283,19,283,38756.85,2209.79,36547.06,9093,784
2026-02,SKU-010-012,PRV-010,74,7,74,13316.3,692.42,12623.88,2349,143
2026-02,SKU-010-013,PRV-010,172,17,172,9107.4,600.93,8506.47,6126,696
2026-02,SKU-010-014,PRV-010,196,14,196,50950.2,2845.1,48105.1,6557,586
2026-02,SKU-010-015,PRV-010,172,17,172,6355.4,416.17,5939.23,4193,547
2026-02,SKU-010-016,PRV-010,117,11,117,17895.15,1220.91,16674.24,3752,266
2026-02,SKU-010-017,PRV-010,236,15,236,19104.2,1041.48,18062.72,7703,752
2026-02,SKU-010-018,PRV-010,332,35,332,37499.4,2153.39,35346.01,13579,1170
2026-03,SKU-010-001,PRV-010,153,11,153,8101.35,505.23,7596.12,7440,431
2026-03,SKU-010-002,PRV-010,54,5,54,3507.3,234.3,3273.0,2701,178
2026-03,SKU-010-003,PRV-010,82,8,82,2537.9,138.2,2399.7,2123,258
2026-03,SKU-010-004,PRV-010,173,13,173,57081.35,3251.24,53830.11,4474,325
2026-03,SKU-010-005,PRV-010,102,7,102,27228.9,1505.12,25723.78,4555,358
2026-03,SKU-010-006,PRV-010,139,12,139,8333.05,501.1,7831.95,6445,373
2026-03,SKU-010-007,PRV-010,111,9,111,21639.45,1287.98,20351.47,4133,505
2026-03,SKU-010-008,PRV-010,53,5,53,2594.35,147.11,2447.24,1786,234
2026-03,SKU-010-009,PRV-010,189,19,189,63683.55,3766.73,59916.82,7438,412
2026-03,SKU-010-010,PRV-010,235,21,235,16438.25,1089.82,15348.43,7462,859
2026-03,SKU-010-011,PRV-010,250,25,250,34237.5,2308.8,31928.7,14138,1239
2026-03,SKU-010-012,PRV-010,59,5,59,10617.05,696.79,9920.26,2003,176
2026-03,SKU-010-013,PRV-010,164,18,164,8683.8,473.1,8210.7,5697,359
2026-03,SKU-010-014,PRV-010,204,19,204,53029.8,3066.98,49962.82,8721,774
2026-03,SKU-010-015,PRV-010,216,16,216,7981.2,493.93,7487.27,6493,664
2026-03,SKU-010-016,PRV-010,165,15,165,25236.75,1458.28,23778.47,4337,322
2026-03,SKU-010-017,PRV-010,341,33,341,27603.95,1658.5,25945.45,17613,1487
2026-03,SKU-010-018,PRV-010,342,30,342,38628.9,2105.9,36523.0,12349,834
2026-04,SKU-010-001,PRV-010,177,9,177,9372.15,566.54,8805.61,5112,549
2026-04,SKU-010-002,PRV-010,69,7,69,4481.55,261.8,4219.75,2550,282
2026-04,SKU-010-003,PRV-010,105,10,105,3249.75,197.21,3052.54,5413,603
2026-04,SKU-010-004,PRV-010,161,13,161,53121.95,3111.11,50010.84,5845,579
2026-04,SKU-010-005,PRV-010,97,6,97,25894.15,1424.24,24469.91,3158,246
2026-04,SKU-010-006,PRV-010,130,12,130,7793.5,488.38,7305.12,4148,392
2026-04,SKU-010-007,PRV-010,87,7,87,16960.65,1020.26,15940.39,2783,205
2026-04,SKU-010-008,PRV-010,71,5,71,3475.45,181.96,3293.49,2887,373
2026-04,SKU-010-009,PRV-010,224,16,224,75476.8,4601.18,70875.62,11719,937
2026-04,SKU-010-010,PRV-010,187,17,187,13080.65,835.35,12245.3,9031,903
2026-04,SKU-010-011,PRV-010,281,18,281,38482.95,2563.48,35919.47,13691,815
2026-04,SKU-010-012,PRV-010,90,5,90,16195.5,913.56,15281.94,2179,203
2026-04,SKU-010-013,PRV-010,168,14,168,8895.6,585.69,8309.91,7757,787
2026-04,SKU-010-014,PRV-010,254,28,254,66027.3,3635.11,62392.19,7178,505
2026-04,SKU-010-015,PRV-010,223,16,223,8239.85,497.64,7742.21,11084,1340
2026-04,SKU-010-016,PRV-010,174,14,174,26613.3,1549.23,25064.07,8816,955
2026-04,SKU-010-017,PRV-010,340,26,340,27523.0,1619.06,25903.94,8585,1096
2026-04,SKU-010-018,PRV-010,389,34,389,43937.55,2656.43,41281.12,13386,1474
2026-05,SKU-010-001,PRV-010,133,9,133,7042.35,478.51,6563.84,3488,239
2026-05,SKU-010-002,PRV-010,104,11,104,6754.8,412.01,6342.79,4495,468
2026-05,SKU-010-003,PRV-010,99,7,99,3064.05,180.52,2883.53,4687,295
2026-05,SKU-010-004,PRV-010,214,21,214,70609.3,3814.27,66795.03,7003,610
2026-05,SKU-010-005,PRV-010,127,12,127,33902.65,2314.54,31588.11,3736,207
2026-05,SKU-010-006,PRV-010,105,10,105,6294.75,429.66,5865.09,3127,228
2026-05,SKU-010-007,PRV-010,96,9,96,18715.2,1052.9,17662.3,2391,282
2026-05,SKU-010-008,PRV-010,65,7,65,3181.75,178.63,3003.12,3223,434
2026-05,SKU-010-009,PRV-010,172,15,172,57955.4,3522.9,54432.5,7357,919
2026-05,SKU-010-010,PRV-010,195,17,195,13640.25,900.01,12740.24,7887,662
2026-05,SKU-010-011,PRV-010,358,32,358,49028.1,2778.63,46249.47,19408,1622
2026-05,SKU-010-012,PRV-010,80,7,80,14396.0,863.03,13532.97,1992,150
2026-05,SKU-010-013,PRV-010,207,18,207,10960.65,683.9,10276.75,6401,363
2026-05,SKU-010-014,PRV-010,241,19,241,62647.95,3958.12,58689.83,6024,515
2026-05,SKU-010-015,PRV-010,207,16,207,7648.65,475.22,7173.43,7224,484
2026-05,SKU-010-016,PRV-010,142,13,142,21718.9,1165.19,20553.71,6603,546
2026-05,SKU-010-017,PRV-010,369,28,369,29870.55,1837.42,28033.13,8382,550
2026-05,SKU-010-018,PRV-010,334,31,334,37725.3,2438.82,35286.48,8937,753
2026-06,SKU-010-001,PRV-010,124,11,124,6565.8,354.5,6211.3,6381,651
2026-06,SKU-010-002,PRV-010,97,7,97,6300.15,351.79,5948.36,2695,149
2026-06,SKU-010-003,PRV-010,97,9,97,3002.15,162.87,2839.28,4524,546
2026-06,SKU-010-004,PRV-010,145,11,145,47842.75,2711.53,45131.22,4740,447
2026-06,SKU-010-005,PRV-010,94,9,94,25093.3,1460.24,23633.06,3970,325
2026-06,SKU-010-006,PRV-010,104,8,104,6234.8,353.62,5881.18,2800,243
2026-06,SKU-010-007,PRV-010,119,12,119,23199.05,1454.06,21744.99,5893,711
2026-06,SKU-010-008,PRV-010,64,6,64,3132.8,174.86,2957.94,1578,205
2026-06,SKU-010-009,PRV-010,220,22,220,74129.0,4502.55,69626.45,6423,666
2026-06,SKU-010-010,PRV-010,213,18,213,14899.35,939.8,13959.55,8314,564
2026-06,SKU-010-011,PRV-010,250,22,250,34237.5,2118.95,32118.55,7848,660
2026-06,SKU-010-012,PRV-010,70,6,70,12596.5,849.93,11746.57,1915,200
2026-06,SKU-010-013,PRV-010,161,12,161,8524.95,492.46,8032.49,5350,419
2026-06,SKU-010-014,PRV-010,182,15,182,47310.9,2644.29,44666.61,10156,890
2026-06,SKU-010-015,PRV-010,202,20,202,7463.9,442.51,7021.39,9524,1154
2026-06,SKU-010-016,PRV-010,150,12,150,22942.5,1484.96,21457.54,6903,513
2026-06,SKU-010-017,PRV-010,278,22,278,22504.1,1348.49,21155.61,15767,1232
2026-06,SKU-010-018,PRV-010,252,16,252,28463.4,1766.66,26696.74,7261,605
2026-07,SKU-010-001,PRV-010,135,13,135,7148.25,1508.14,5640.11,7404,931
2026-07,SKU-010-002,PRV-010,123,9,123,7988.85,1305.83,6683.02,2810,275
2026-07,SKU-010-003,PRV-010,107,11,107,3311.65,598.45,2713.2,5568,451
2026-07,SKU-010-004,PRV-010,167,15,167,55101.65,9878.84,45222.81,4284,557
2026-07,SKU-010-005,PRV-010,122,10,122,32567.9,5271.14,27296.76,4105,528
2026-07,SKU-010-006,PRV-010,111,7,111,6654.45,1322.92,5331.53,3085,365
2026-07,SKU-010-007,PRV-010,122,9,122,23783.9,5116.36,18667.54,4047,517
2026-07,SKU-010-008,PRV-010,65,5,65,3181.75,621.22,2560.53,1802,152
2026-07,SKU-010-009,PRV-010,183,16,183,61661.85,13353.23,48308.62,9177,1164
2026-07,SKU-010-010,PRV-010,235,14,235,16438.25,3383.14,13055.11,6558,545
2026-07,SKU-010-011,PRV-010,370,33,370,50671.5,10602.09,40069.41,9463,821
2026-07,SKU-010-012,PRV-010,83,7,83,14935.85,2463.88,12471.97,2037,154
2026-07,SKU-010-013,PRV-010,206,16,206,10907.7,2299.48,8608.22,9409,640
2026-07,SKU-010-014,PRV-010,189,11,189,49130.55,8219.31,40911.24,7293,507
2026-07,SKU-010-015,PRV-010,209,16,209,7722.55,1592.24,6130.31,9817,563
2026-07,SKU-010-016,PRV-010,51,5,51,7800.45,1305.81,6494.64,2161,152
2026-07,SKU-010-017,PRV-010,261,20,261,21127.95,4005.65,17122.3,9382,1245
2026-07,SKU-010-018,PRV-010,375,36,375,42356.25,8849.71,33506.54,17897,2151
2026-08,SKU-010-001,PRV-010,166,17,166,8789.7,510.65,8279.05,7290,592
2026-08,SKU-010-002,PRV-010,122,12,122,7923.9,413.93,7509.97,3880,345
2026-08,SKU-010-003,PRV-010,107,9,107,3311.65,213.95,3097.7,2954,165
2026-08,SKU-010-004,PRV-010,182,15,182,60050.9,3290.34,56760.56,6214,361
2026-08,SKU-010-005,PRV-010,107,11,107,28563.65,1507.55,27056.1,4422,370
2026-08,SKU-010-006,PRV-010,116,9,116,6954.2,420.76,6533.44,6541,847
2026-08,SKU-010-007,PRV-010,133,9,133,25928.35,1384.49,24543.86,3618,343
2026-08,SKU-010-008,PRV-010,56,4,56,2741.2,147.89,2593.31,3167,231
2026-08,SKU-010-009,PRV-010,247,24,247,83226.65,5115.46,78111.19,12927,1323
2026-08,SKU-010-010,PRV-010,222,22,222,15528.9,893.71,14635.19,10309,603
2026-08,SKU-010-011,PRV-010,352,35,352,48206.4,2755.83,45450.57,9739,812
2026-08,SKU-010-012,PRV-010,81,6,81,14575.95,953.66,13622.29,4119,336
2026-08,SKU-010-013,PRV-010,242,21,242,12813.9,778.83,12035.07,8091,849
2026-08,SKU-010-014,PRV-010,248,19,248,64467.6,3813.75,60653.85,8091,506
2026-08,SKU-010-015,PRV-010,239,16,239,8831.05,534.93,8296.12,10281,1384
2026-08,SKU-010-016,PRV-010,143,11,143,21871.85,1502.28,20369.57,5495,355
2026-08,SKU-010-017,PRV-010,357,24,357,28899.15,1832.13,27067.02,11506,732
2026-08,SKU-010-018,PRV-010,300,23,300,33885.0,2129.66,31755.34,10000,1089
2025-05,SKU-011-001,PRV-011,52,6,52,8213.4,444.21,7769.19,2102,247
2025-05,SKU-011-002,PRV-011,36,4,36,3994.2,234.76,3759.44,1388,144
2025-05,SKU-011-009,PRV-011,14,2,14,1329.3,86.23,1243.07,581,51
2025-06,SKU-011-001,PRV-011,73,10,73,11530.35,707.72,10822.63,2278,168
2025-06,SKU-011-002,PRV-011,73,10,73,8099.35,557.66,7541.69,2683,156
2025-06,SKU-011-007,PRV-011,38,5,38,10258.1,680.25,9577.85,1432,185
2025-06,SKU-011-008,PRV-011,103,12,103,19770.85,1256.08,18514.77,4501,285
2025-06,SKU-011-009,PRV-011,21,2,21,1993.95,129.62,1864.33,1062,126
2025-07,SKU-011-001,PRV-011,124,17,124,19585.8,4049.9,15535.9,6513,816
2025-07,SKU-011-002,PRV-011,73,7,73,8099.35,1530.3,6569.05,2507,179
2025-07,SKU-011-007,PRV-011,67,9,67,18086.65,3348.38,14738.27,3079,202
2025-07,SKU-011-008,PRV-011,171,18,171,32823.45,5448.12,27375.33,4332,467
2025-07,SKU-011-009,PRV-011,29,3,29,2753.55,564.73,2188.82,794,93
2025-07,SKU-011-014,PRV-011,29,3,29,2260.55,451.9,1808.65,1427,157
2025-08,SKU-011-001,PRV-011,78,8,78,12320.1,800.93,11519.17,3297,361
2025-08,SKU-011-002,PRV-011,87,9,87,9652.65,592.39,9060.26,4554,575
2025-08,SKU-011-007,PRV-011,91,10,91,24565.45,1444.22,23121.23,3138,312
2025-08,SKU-011-008,PRV-011,199,20,199,38198.05,2508.55,35689.5,9169,529
2025-08,SKU-011-009,PRV-011,33,5,33,3133.35,189.98,2943.37,1794,196
2025-08,SKU-011-014,PRV-011,86,10,86,6703.7,381.83,6321.87,2560,287
2025-09,SKU-011-001,PRV-011,132,15,132,20849.4,1430.85,19418.55,6290,708
2025-09,SKU-011-002,PRV-011,105,13,105,11649.75,744.08,10905.67,4385,415
2025-09,SKU-011-005,PRV-011,32,4,32,2462.4,129.8,2332.6,1469,140
2025-09,SKU-011-006,PRV-011,15,2,15,3554.25,243.5,3310.75,842,78
2025-09,SKU-011-007,PRV-011,114,14,114,30774.3,1602.49,29171.81,2533,310
2025-09,SKU-011-008,PRV-011,157,18,157,30136.15,2001.43,28134.72,8344,650
2025-09,SKU-011-009,PRV-011,33,4,33,3133.35,195.81,2937.54,1193,82
2025-09,SKU-011-010,PRV-011,29,3,29,3159.55,184.06,2975.49,1588,190
2025-09,SKU-011-011,PRV-011,21,2,21,1447.95,94.58,1353.37,827,60
2025-09,SKU-011-014,PRV-011,113,13,113,8808.35,503.01,8305.34,6115,494
2025-10,SKU-011-001,PRV-011,182,21,182,28746.9,1796.17,26950.73,4848,326
2025-10,SKU-011-002,PRV-011,143,16,143,15865.85,935.82,14930.03,4488,281
2025-10,SKU-011-005,PRV-011,38,5,38,2924.1,155.58,2768.52,1867,136
2025-10,SKU-011-006,PRV-011,23,3,23,5449.85,346.28,5103.57,989,123
2025-10,SKU-011-007,PRV-011,123,14,123,33203.85,1760.86,31442.99,6194,643
2025-10,SKU-011-008,PRV-011,237,26,237,45492.15,2661.1,42831.05,12558,1398
2025-10,SKU-011-009,PRV-011,47,6,47,4462.65,228.78,4233.87,1340,99
2025-10,SKU-011-010,PRV-011,40,5,40,4358.0,243.15,4114.85,1955,241
2025-10,SKU-011-011,PRV-011,33,4,33,2275.35,125.15,2150.2,1059,120
2025-10,SKU-011-014,PRV-011,107,13,107,8340.65,445.28,7895.37,4110,490
2025-11,SKU-011-001,PRV-011,239,31,239,37750.05,10395.14,27354.91,7578,809
2025-11,SKU-011-002,PRV-011,137,17,137,15200.15,4146.3,11053.85,5770,698
2025-11,SKU-011-003,PRV-011,210,22,210,64249.5,17166.34,47083.16,5248,408
2025-11,SKU-011-004,PRV-011,34,4,34,4452.3,1031.97,3420.33,1911,165
2025-11,SKU-011-005,PRV-011,78,10,78,6002.1,1403.83,4598.27,3825,231
2025-11,SKU-011-006,PRV-011,53,6,53,12558.35,3113.06,9445.29,2080,158
2025-11,SKU-011-007,PRV-011,189,21,189,51020.55,11577.82,39442.73,8496,719
2025-11,SKU-011-008,PRV-011,357,41,357,68526.15,18201.98,50324.17,16177,1198
2025-11,SKU-011-009,PRV-011,66,8,66,6266.7,1362.73,4903.97,3658,289
2025-11,SKU-011-010,PRV-011,64,8,64,6972.8,1657.98,5314.82,2522,149
2025-11,SKU-011-011,PRV-011,60,8,60,4137.0,1023.53,3113.47,1577,106
2025-11,SKU-011-012,PRV-011,60,7,60,18957.0,4856.29,14100.71,2594,152
2025-11,SKU-011-013,PRV-011,125,15,125,10118.75,2067.62,8051.13,4763,441
2025-11,SKU-011-014,PRV-011,211,23,211,16447.45,4516.25,11931.2,8419,1119
2025-12,SKU-011-001,PRV-011,156,20,156,24640.2,1334.28,23305.92,8717,594
2025-12,SKU-011-002,PRV-011,181,22,181,20081.95,1198.78,18883.17,8298,619
2025-12,SKU-011-003,PRV-011,246,27,246,75263.7,3892.74,71370.96,9110,975
2025-12,SKU-011-004,PRV-011,40,6,40,5238.0,305.73,4932.27,1177,122
2025-12,SKU-011-005,PRV-011,94,11,94,7233.3,432.48,6800.82,3917,373
2025-12,SKU-011-006,PRV-011,51,5,51,12084.45,682.7,11401.75,2513,253
2025-12,SKU-011-007,PRV-011,139,14,139,37523.05,2250.32,35272.73,7708,534
2025-12,SKU-011-008,PRV-011,233,25,233,44724.35,2913.39,41810.96,9241,652
2025-12,SKU-011-009,PRV-011,51,5,51,4842.45,332.82,4509.63,2318,272
2025-12,SKU-011-010,PRV-011,60,7,60,6537.0,394.89,6142.11,2246,293
2025-12,SKU-011-011,PRV-011,53,5,53,3654.35,209.63,3444.72,1770,227
2025-12,SKU-011-012,PRV-011,97,9,97,30647.15,2051.84,28595.31,5034,406
2025-12,SKU-011-013,PRV-011,67,8,67,5423.65,319.48,5104.17,2629,283
2025-12,SKU-011-014,PRV-011,210,27,210,16369.5,841.99,15527.51,9580,1251
2026-01,SKU-011-001,PRV-011,161,17,161,25429.95,4299.11,21130.84,8569,661
2026-01,SKU-011-002,PRV-011,131,14,131,14534.45,2947.07,11587.38,4777,396
2026-01,SKU-011-003,PRV-011,330,38,330,100963.5,19129.07,81834.43,11328,772
2026-01,SKU-011-004,PRV-011,56,6,56,7333.2,1339.91,5993.29,1348,112
2026-01,SKU-011-005,PRV-011,62,8,62,4770.9,844.5,3926.4,1509,111
2026-01,SKU-011-006,PRV-011,26,3,26,6160.7,1195.93,4964.77,937,120
2026-01,SKU-011-007,PRV-011,167,21,167,45081.65,7632.74,37448.91,4676,314
2026-01,SKU-011-008,PRV-011,254,28,254,48755.3,9639.58,39115.72,13162,1123
2026-01,SKU-011-009,PRV-011,40,4,40,3798.0,710.38,3087.62,1917,161
2026-01,SKU-011-010,PRV-011,70,9,70,7626.5,1348.88,6277.62,2080,115
2026-01,SKU-011-011,PRV-011,57,7,57,3930.15,805.07,3125.08,1981,155
2026-01,SKU-011-012,PRV-011,84,9,84,26539.8,5617.54,20922.26,2104,185
2026-01,SKU-011-013,PRV-011,176,22,176,14247.2,2797.7,11449.5,8538,1126
2026-01,SKU-011-014,PRV-011,129,17,129,10055.55,1864.6,8190.95,6408,746
2026-02,SKU-011-001,PRV-011,205,21,205,32379.75,1763.6,30616.15,5976,543
2026-02,SKU-011-002,PRV-011,118,16,118,13092.1,726.22,12365.88,6482,745
2026-02,SKU-011-003,PRV-011,192,23,192,58742.4,3647.99,55094.41,7958,688
2026-02,SKU-011-004,PRV-011,70,8,70,9166.5,614.63,8551.87,3327,345
2026-02,SKU-011-005,PRV-011,67,7,67,5155.65,303.8,4851.85,2430,202
2026-02,SKU-011-006,PRV-011,43,5,43,10188.85,612.01,9576.84,1719,142
2026-02,SKU-011-007,PRV-011,112,13,112,30234.4,1791.51,28442.89,4413,404
2026-02,SKU-011-008,PRV-011,232,23,232,44532.4,2316.67,42215.73,10071,1096
2026-02,SKU-011-009,PRV-011,26,3,26,2468.7,133.76,2334.94,653,41
2026-02,SKU-011-010,PRV-011,54,7,54,5883.3,328.3,5555.0,2294,193
2026-02,SKU-011-011,PRV-011,50,6,50,3447.5,177.56,3269.94,2062,175
2026-02,SKU-011-012,PRV-011,116,11,116,36650.2,2238.28,34411.92,5969,769
2026-02,SKU-011-013,PRV-011,174,22,174,14085.3,872.87,13212.43,4377,367
2026-02,SKU-011-014,PRV-011,152,17,152,11848.4,732.85,11115.55,6449,519
2026-03,SKU-011-001,PRV-011,183,21,183,28904.85,1738.09,27166.76,6451,670
2026-03,SKU-011-002,PRV-011,123,14,123,13646.85,736.23,12910.62,5053,441
2026-03,SKU-011-003,PRV-011,314,46,314,96068.3,6173.95,89894.35,12101,1312
2026-03,SKU-011-004,PRV-011,80,10,80,10476.0,620.51,9855.49,4356,485
2026-03,SKU-011-005,PRV-011,78,8,78,6002.1,344.26,5657.84,1999,229
2026-03,SKU-011-006,PRV-011,53,6,53,12558.35,831.96,11726.39,1956,211
2026-03,SKU-011-007,PRV-011,139,16,139,37523.05,2093.23,35429.82,4448,556
2026-03,SKU-011-008,PRV-011,371,45,371,71213.45,4318.01,66895.44,19591,2368
2026-03,SKU-011-009,PRV-011,57,6,57,5412.15,327.74,5084.41,3138,362
2026-03,SKU-011-010,PRV-011,81,7,81,8824.95,473.1,8351.85,2162,276
2026-03,SKU-011-011,PRV-011,55,5,55,3792.25,258.19,3534.06,2500,180
2026-03,SKU-011-012,PRV-011,112,11,112,35386.4,2059.49,33326.91,3171,366
2026-03,SKU-011-013,PRV-011,203,20,203,16432.85,1100.71,15332.14,5725,667
2026-03,SKU-011-014,PRV-011,193,24,193,15044.35,1002.61,14041.74,9523,1022
2026-04,SKU-011-001,PRV-011,196,22,196,30958.2,2126.09,28832.11,6476,819
2026-04,SKU-011-002,PRV-011,176,22,176,19527.2,1141.52,18385.68,5436,609
2026-04,SKU-011-003,PRV-011,409,33,409,125133.55,7861.89,117271.66,19624,1638
2026-04,SKU-011-004,PRV-011,61,7,61,7987.95,504.5,7483.45,3222,406
2026-04,SKU-011-005,PRV-011,89,10,89,6848.55,361.0,6487.55,3073,268
2026-04,SKU-011-006,PRV-011,39,4,39,9241.05,476.15,8764.9,2225,202
2026-04,SKU-011-007,PRV-011,162,18,162,43731.9,2702.23,41029.67,5227,479
2026-04,SKU-011-008,PRV-011,417,39,417,80043.15,5472.49,74570.66,20283,1389
2026-04,SKU-011-009,PRV-011,46,3,46,4367.7,237.7,4130.0,2487,156
2026-04,SKU-011-010,PRV-011,74,7,74,8062.3,494.97,7567.33,1734,210
2026-04,SKU-011-011,PRV-011,44,5,44,3033.8,176.52,2857.28,2187,191
2026-04,SKU-011-012,PRV-011,147,17,147,46444.65,3099.56,43345.09,3541,305
2026-04,SKU-011-013,PRV-011,264,28,264,21370.8,1190.75,20180.05,11774,749
2026-04,SKU-011-014,PRV-011,214,33,214,16681.3,858.84,15822.46,12255,1534
2026-05,SKU-011-001,PRV-011,208,26,208,32853.6,2160.13,30693.47,8226,1078
2026-05,SKU-011-002,PRV-011,172,20,172,19083.4,1117.78,17965.62,8011,565
2026-05,SKU-011-003,PRV-011,482,58,482,147467.9,9554.94,137912.96,11288,1119
2026-05,SKU-011-004,PRV-011,68,8,68,8904.6,521.3,8383.3,3288,403
2026-05,SKU-011-005,PRV-011,95,10,95,7310.25,439.68,6870.57,4300,247
2026-05,SKU-011-006,PRV-011,55,6,55,13032.25,862.12,12170.13,1406,89
2026-05,SKU-011-007,PRV-011,158,15,158,42652.1,2295.0,40357.1,4012,299
2026-05,SKU-011-008,PRV-011,322,32,322,61807.9,4075.29,57732.61,10430,1363
2026-05,SKU-011-009,PRV-011,45,5,45,4272.75,289.32,3983.43,1427,178
2026-05,SKU-011-010,PRV-011,76,10,76,8280.2,537.33,7742.87,3963,361
2026-05,SKU-011-011,PRV-011,63,6,63,4343.85,245.78,4098.07,3506,403
2026-05,SKU-011-012,PRV-011,140,17,140,44233.0,2780.4,41452.6,3649,332
2026-05,SKU-011-013,PRV-011,265,26,265,21451.75,1151.19,20300.56,8687,713
2026-05,SKU-011-014,PRV-011,210,26,210,16369.5,1113.86,15255.64,5024,567
2026-06,SKU-011-001,PRV-011,247,26,247,39013.65,2164.48,36849.17,9478,743
2026-06,SKU-011-002,PRV-011,198,19,198,21968.1,1166.48,20801.62,5182,418
2026-06,SKU-011-003,PRV-011,392,38,392,119932.4,8090.67,111841.73,22135,1578
2026-06,SKU-011-004,PRV-011,73,9,73,9559.35,525.71,9033.64,3243,406
2026-06,SKU-011-005,PRV-011,73,9,73,5617.35,370.82,5246.53,2261,128
2026-06,SKU-011-006,PRV-011,55,4,55,13032.25,797.89,12234.36,2591,153
2026-06,SKU-011-007,PRV-011,155,17,155,41842.25,2746.88,39095.37,3530,402
2026-06,SKU-011-008,PRV-011,348,41,348,66798.6,4330.96,62467.64,9669,1148
2026-06,SKU-011-009,PRV-011,47,5,47,4462.65,269.47,4193.18,1710,121
2026-06,SKU-011-010,PRV-011,72,7,72,7844.4,466.38,7378.02,2153,166
2026-06,SKU-011-011,PRV-011,55,6,55,3792.25,247.84,3544.41,3161,276
2026-06,SKU-011-012,PRV-011,136,15,136,42969.2,2309.6,40659.6,5690,322
2026-06,SKU-011-013,PRV-011,181,19,181,14651.95,753.52,13898.43,6356,444
2026-06,SKU-011-014,PRV-011,210,23,210,16369.5,927.52,15441.98,7776,560
2026-07,SKU-011-001,PRV-011,224,19,224,35380.8,6435.87,28944.93,6282,839
2026-07,SKU-011-002,PRV-011,134,14,134,14867.3,3058.07,11809.23,4975,300
2026-07,SKU-011-003,PRV-011,442,43,442,135229.9,24525.81,110704.09,24674,3028
2026-07,SKU-011-004,PRV-011,50,6,50,6547.5,1237.21,5310.29,2351,148
2026-07,SKU-011-005,PRV-011,71,7,71,5463.45,1146.47,4316.98,4090,445
2026-07,SKU-011-006,PRV-011,46,5,46,10899.7,1843.73,9055.97,2205,198
2026-07,SKU-011-007,PRV-011,192,20,192,51830.4,9226.87,42603.53,5625,354
2026-07,SKU-011-008,PRV-011,379,45,379,72749.05,15044.61,57704.44,18469,1433
2026-07,SKU-011-009,PRV-011,59,5,59,5602.05,1212.02,4390.03,2587,288
2026-07,SKU-011-010,PRV-011,64,8,64,6972.8,1371.86,5600.94,1572,170
2026-07,SKU-011-011,PRV-011,66,7,66,4550.7,787.18,3763.52,3148,254
2026-07,SKU-011-012,PRV-011,170,16,170,53711.5,11684.34,42027.16,4902,535
2026-07,SKU-011-013,PRV-011,264,24,264,21370.8,4482.91,16887.89,9013,981
2026-07,SKU-011-014,PRV-011,210,19,210,16369.5,3202.89,13166.61,7829,528
2026-08,SKU-011-001,PRV-011,164,18,164,25903.8,1330.84,24572.96,4280,537
2026-08,SKU-011-002,PRV-011,115,15,115,12759.25,664.5,12094.75,3524,205
2026-08,SKU-011-003,PRV-011,516,47,516,157870.2,8952.35,148917.85,21542,2777
2026-08,SKU-011-004,PRV-011,70,9,70,9166.5,531.9,8634.6,3879,386
2026-08,SKU-011-005,PRV-011,93,11,93,7156.35,450.42,6705.93,2431,165
2026-08,SKU-011-006,PRV-011,66,7,66,15638.7,871.96,14766.74,3056,258
2026-08,SKU-011-007,PRV-011,190,23,190,51290.5,2920.87,48369.63,9139,839
2026-08,SKU-011-008,PRV-011,392,38,392,75244.4,4407.91,70836.49,14637,1294
2026-08,SKU-011-009,PRV-011,62,7,62,5886.9,344.7,5542.2,3065,328
2026-08,SKU-011-010,PRV-011,100,12,100,10895.0,569.45,10325.55,3723,387
2026-08,SKU-011-011,PRV-011,60,7,60,4137.0,260.01,3876.99,1442,86
2026-08,SKU-011-012,PRV-011,162,14,162,51183.9,2646.89,48537.01,4327,337
2026-08,SKU-011-013,PRV-011,251,25,251,20318.45,1070.19,19248.26,8127,521
2026-08,SKU-011-014,PRV-011,217,28,217,16915.15,1070.02,15845.13,11793,905
