month,product_id,provider_id,units_on_hand_end,units_received,stockout_days,days_of_cover,sell_through_pct
2026-02,SKU-011-007,PRV-011,194,139,0,52.0,36.6
2026-02,SKU-011-008,PRV-011,448,274,0,57.9,34.1
2026-02,SKU-011-009,PRV-011,70,33,16,80.8,27.1
2026-02,SKU-011-010,PRV-011,127,51,0,70.6,29.8
2026-02,SKU-011-011,PRV-011,133,39,2,79.8,27.3
2026-02,SKU-011-012,PRV-011,174,98,0,45.0,40.0
2026-02,SKU-011-013,PRV-011,316,141,0,54.5,35.5
2026-02,SKU-011-014,PRV-011,225,168,0,44.4,40.3
2026-03,SKU-011-001,PRV-011,298,235,0,48.9,38.0
2026-03,SKU-011-002,PRV-011,228,160,0,55.6,35.0
2026-03,SKU-011-003,PRV-011,688,390,0,65.7,31.3
2026-03,SKU-011-004,PRV-011,176,80,0,66.0,31.2
2026-03,SKU-011-005,PRV-011,122,89,0,46.9,39.0
2026-03,SKU-011-006,PRV-011,120,67,0,67.9,30.6
2026-03,SKU-011-007,PRV-011,307,137,0,66.3,31.2
2026-03,SKU-011-008,PRV-011,996,387,0,80.5,27.1
2026-03,SKU-011-009,PRV-011,85,44,0,44.7,40.1
2026-03,SKU-011-010,PRV-011,183,67,0,67.8,30.7
2026-03,SKU-011-011,PRV-011,84,49,0,45.8,39.6
2026-03,SKU-011-012,PRV-011,263,101,0,70.4,29.9
2026-03,SKU-011-013,PRV-011,518,206,0,76.6,28.2
2026-03,SKU-011-014,PRV-011,319,147,0,49.6,37.7
2026-04,SKU-011-001,PRV-011,421,225,0,64.4,31.8
2026-04,SKU-011-002,PRV-011,261,163,0,44.5,40.3
2026-04,SKU-011-003,PRV-011,849,326,0,62.3,32.5
2026-04,SKU-011-004,PRV-011,91,71,0,44.8,40.1
2026-04,SKU-011-005,PRV-011,215,74,0,72.5,29.3
2026-04,SKU-011-006,PRV-011,74,42,5,56.9,34.5
2026-04,SKU-011-007,PRV-011,323,131,0,59.8,33.4
2026-04,SKU-011-008,PRV-011,687,347,0,49.4,37.8
2026-04,SKU-011-009,PRV-011,107,52,0,69.8,30.1
2026-04,SKU-011-010,PRV-011,191,78,0,77.4,27.9
2026-04,SKU-011-011,PRV-011,66,44,5,45.0,40.0
2026-04,SKU-011-012,PRV-011,281,125,0,57.3,34.3
2026-04,SKU-011-013,PRV-011,555,226,0,63.1,32.2
2026-04,SKU-011-014,PRV-011,538,166,0,75.4,28.5
2026-05,SKU-011-001,PRV-011,559,207,0,80.6,27.1
2026-05,SKU-011-002,PRV-011,357,176,0,62.3,32.5
2026-05,SKU-011-003,PRV-011,746,417,0,46.4,39.3
2026-05,SKU-011-004,PRV-011,153,57,0,67.5,30.8
2026-05,SKU-011-005,PRV-011,180,119,0,56.8,34.5
2026-05,SKU-011-006,PRV-011,94,42,0,51.3,36.9
2026-05,SKU-011-007,PRV-011,415,172,0,78.8,27.6
2026-05,SKU-011-008,PRV-011,633,279,3,59.0,33.7
2026-05,SKU-011-009,PRV-011,101,52,0,67.3,30.8
2026-05,SKU-011-010,PRV-011,144,87,0,56.8,34.5
2026-05,SKU-011-011,PRV-011,115,73,0,54.8,35.4
2026-05,SKU-011-012,PRV-011,265,118,0,56.8,34.6
2026-05,SKU-011-013,PRV-011,718,286,0,81.3,27.0
2026-05,SKU-011-014,PRV-011,554,261,0,79.1,27.5
2026-06,SKU-011-001,PRV-011,448,268,0,54.4,35.5
2026-06,SKU-011-002,PRV-011,437,176,0,66.2,31.2
2026-06,SKU-011-003,PRV-011,832,422,0,63.7,32.0
2026-06,SKU-011-004,PRV-011,176,75,0,72.3,29.3
2026-06,SKU-011-005,PRV-011,154,77,2,63.3,32.2
2026-06,SKU-011-006,PRV-011,135,61,0,73.6,28.9
2026-06,SKU-011-007,PRV-011,426,149,0,82.5,26.7
2026-06,SKU-011-008,PRV-011,794,434,0,68.4,30.5
2026-06,SKU-011-009,PRV-011,81,50,0,51.7,36.7
2026-06,SKU-011-010,PRV-011,108,68,0,45.0,40.0
2026-06,SKU-011-011,PRV-011,82,71,0,44.7,40.1
2026-06,SKU-011-012,PRV-011,298,177,2,65.7,31.3
2026-06,SKU-011-013,PRV-011,303,151,9,50.2,37.4
2026-06,SKU-011-014,PRV-011,427,254,0,61.0,33.0
2026-07,SKU-011-001,PRV-011,407,278,0,54.5,35.5
2026-07,SKU-011-002,PRV-011,326,117,0,73.0,29.1
2026-07,SKU-011-003,PRV-011,652,342,0,44.3,40.4
2026-07,SKU-011-004,PRV-011,87,44,12,52.2,36.5
2026-07,SKU-011-005,PRV-011,138,62,0,58.3,34.0
2026-07,SKU-011-006,PRV-011,102,55,0,66.5,31.1
2026-07,SKU-011-007,PRV-011,371,199,0,58.0,34.1
2026-07,SKU-011-008,PRV-011,680,456,0,53.8,35.8
2026-07,SKU-011-009,PRV-011,141,62,0,71.7,29.5
2026-07,SKU-011-010,PRV-011,136,69,0,63.8,32.0
2026-07,SKU-011-011,PRV-011,155,64,0,70.5,29.9
2026-07,SKU-011-012,PRV-011,250,164,0,44.1,40.5
2026-07,SKU-011-013,PRV-011,392,261,0,44.5,40.2
2026-07,SKU-011-014,PRV-011,558,249,0,79.7,27.3
2026-08,SKU-011-001,PRV-011,263,201,7,48.1,38.4
2026-08,SKU-011-002,PRV-011,198,94,9,51.7,36.7
2026-08,SKU-011-003,PRV-011,1279,405,0,74.4,28.7
2026-08,SKU-011-004,PRV-011,115,59,0,49.3,37.8
2026-08,SKU-011-005,PRV-011,219,83,0,70.6,29.8
2026-08,SKU-011-006,PRV-011,156,57,0,70.9,29.7
2026-08,SKU-011-007,PRV-011,292,227,0,46.1,39.4
2026-08,SKU-011-008,PRV-011,648,314,0,49.6,37.7
2026-08,SKU-011-009,PRV-011,112,54,0,54.2,35.6
2026-08,SKU-011-010,PRV-011,182,126,0,54.6,35.5
2026-08,SKU-011-011,PRV-011,126,72,0,63.0,32.3
2026-08,SKU-011-012,PRV-011,273,197,0,50.6,37.2
2026-08,SKU-011-013,PRV-011,464,310,0,55.5,35.1
2026-08,SKU-011-014,PRV-011,403,199,0,55.7,35.0
2024-09,SKU-012-002,PRV-012,263,91,0,71.7,29.5
2024-09,SKU-012-005,PRV-012,191,81,0,61.0,33.0
2024-09,SKU-012-006,PRV-012,68,46,0,49.8,37.6
2024-09,SKU-012-007,PRV-012,435,194,0,61.0,33.0
2024-09,SKU-012-008,PRV-012,591,243,0,79.9,27.3
2024-09,SKU-012-009,PRV-012,74,51,0,54.1,35.7
2024-09,SKU-012-010,PRV-012,248,156,0,53.1,36.1
2024-09,SKU-012-011,PRV-012,313,161,0,63.4,32.1
2024-09,SKU-012-012,PRV-012,185,90,0,59.0,33.7
2024-09,SKU-012-013,PRV-012,319,190,0,51.5,36.8
2024-09,SKU-012-014,PRV-012,129,38,0,80.6,27.1
2024-09,SKU-012-015,PRV-012,200,108,0,54.1,35.7
2024-09,SKU-012-016,PRV-012,122,62,0,67.8,30.7
2024-10,SKU-012-002,PRV-012,221,138,0,49.1,37.9
2024-10,SKU-012-005,PRV-012,205,116,0,64.7,31.7
2024-10,SKU-012-006,PRV-012,84,38,0,70.0,30.0
2024-10,SKU-012-007,PRV-012,509,162,0,77.5,27.9
2024-10,SKU-012-008,PRV-012,391,188,0,64.1,31.9
2024-10,SKU-012-009,PRV-012,58,29,0,56.1,34.8
2024-10,SKU-012-010,PRV-012,356,165,0,80.3,27.2
2024-10,SKU-012-011,PRV-012,253,179,0,53.8,35.8
2024-10,SKU-012-012,PRV-012,120,74,0,51.4,36.8
2024-10,SKU-012-013,PRV-012,280,95,0,67.2,30.9
2024-10,SKU-012-014,PRV-012,29,15,21,72.5,29.3
2024-10,SKU-012-015,PRV-012,180,108,0,51.9,36.6
2024-10,SKU-012-016,PRV-012,88,38,0,66.0,31.2
2024-11,SKU-012-002,PRV-012,174,69,16,77.9,27.8
2024-11,SKU-012-005,PRV-012,184,91,0,54.7,35.4
2024-11,SKU-012-006,PRV-012,82,34,0,57.2,34.4
2024-11,SKU-012-007,PRV-012,553,187,0,73.7,28.9
2024-11,SKU-012-008,PRV-012,513,201,0,73.6,28.9
2024-11,SKU-012-009,PRV-012,89,39,0,70.3,29.9
2024-11,SKU-012-010,PRV-012,219,127,2,55.7,35.0
2024-11,SKU-012-011,PRV-012,388,177,0,72.3,29.3
2024-11,SKU-012-012,PRV-012,90,57,0,44.3,40.4
2024-11,SKU-012-013,PRV-012,302,108,0,64.7,31.7
2024-11,SKU-012-014,PRV-012,76,45,0,50.7,37.2
2024-11,SKU-012-015,PRV-012,232,104,0,66.3,31.2
2024-11,SKU-012-016,PRV-012,97,81,0,45.5,39.8
2024-12,SKU-012-002,PRV-012,310,148,0,78.2,27.7
2024-12,SKU-012-005,PRV-012,154,102,0,51.3,36.9
2024-12,SKU-012-006,PRV-012,80,26,0,70.6,29.8
2024-12,SKU-012-007,PRV-012,368,125,0,69.4,30.2
2024-12,SKU-012-008,PRV-012,649,265,0,81.8,26.8
2024-12,SKU-012-009,PRV-012,64,25,0,68.6,30.4
2024-12,SKU-012-010,PRV-012,246,132,0,61.5,32.8
2024-12,SKU-012-011,PRV-012,229,108,3,58.2,34.0
2024-12,SKU-012-012,PRV-012,100,53,0,56.6,34.6
2024-12,SKU-012-013,PRV-012,202,97,12,58.3,34.0
2024-12,SKU-012-014,PRV-012,58,28,0,62.1,32.6
2024-12,SKU-012-015,PRV-012,273,80,0,82.7,26.6
2024-12,SKU-012-016,PRV-012,66,48,0,50.8,37.1
2025-01,SKU-012-002,PRV-012,146,96,0,52.1,36.5
2025-01,SKU-012-005,PRV-012,170,60,0,73.9,28.9
2025-01,SKU-012-006,PRV-012,50,33,0,53.6,35.9
2025-01,SKU-012-007,PRV-012,383,192,0,69.6,30.1
2025-01,SKU-012-008,PRV-012,309,203,0,54.5,35.5
2025-01,SKU-012-009,PRV-012,72,31,0,83.1,26.5
2025-01,SKU-012-010,PRV-012,219,82,0,76.4,28.2
2025-01,SKU-012-011,PRV-012,263,119,0,63.6,32.0
2025-01,SKU-012-012,PRV-012,142,60,0,83.5,26.4
2025-01,SKU-012-013,PRV-012,249,94,0,74.7,28.7
2025-01,SKU-012-014,PRV-012,43,20,0,51.6,36.8
2025-01,SKU-012-015,PRV-012,109,78,0,48.8,38.1
2025-01,SKU-012-016,PRV-012,67,37,0,59.1,33.7
2025-02,SKU-012-002,PRV-012,157,72,0,59.6,33.5
2025-02,SKU-012-005,PRV-012,128,83,0,57.3,34.4
2025-02,SKU-012-006,PRV-012,51,23,0,54.6,35.4
2025-02,SKU-012-007,PRV-012,287,114,0,68.9,30.3
2025-02,SKU-012-008,PRV-012,534,207,0,77.4,27.9
2025-02,SKU-012-009,PRV-012,41,19,0,49.2,37.9
2025-02,SKU-012-010,PRV-012,211,116,0,68.8,30.4
2025-02,SKU-012-011,PRV-012,159,77,0,51.8,36.7
2025-02,SKU-012-012,PRV-012,114,80,0,54.3,35.6
2025-02,SKU-012-013,PRV-012,182,127,0,49.6,37.7
2025-02,SKU-012-014,PRV-012,49,33,0,50.7,37.2
2025-02,SKU-012-015,PRV-012,253,115,0,81.6,26.9
2025-02,SKU-012-016,PRV-012,65,38,0,60.9,33.0
2025-03,SKU-012-001,PRV-012,217,98,0,74.0,28.9
2025-03,SKU-012-002,PRV-012,280,112,0,77.8,27.8
2025-03,SKU-012-005,PRV-012,198,67,0,68.3,30.5
2025-03,SKU-012-006,PRV-012,91,44,0,58.1,34.1
2025-03,SKU-012-007,PRV-012,507,202,0,81.3,26.9
2025-03,SKU-012-008,PRV-012,389,229,0,58.3,34.0
2025-03,SKU-012-009,PRV-012,74,24,0,71.6,29.5
2025-03,SKU-012-010,PRV-012,331,123,0,78.8,27.6
2025-03,SKU-012-011,PRV-012,289,133,0,54.9,35.3
2025-03,SKU-012-012,PRV-012,164,55,0,75.7,28.4
2025-03,SKU-012-013,PRV-012,367,154,0,71.0,29.7
2025-03,SKU-012-014,PRV-012,107,49,0,78.3,27.7
2025-03,SKU-012-015,PRV-012,281,94,0,78.1,27.8
2025-03,SKU-012-016,PRV-012,109,45,0,68.1,30.6
2025-04,SKU-012-001,PRV-012,576,217,0,82.3,26.7
2025-04,SKU-012-002,PRV-012,403,167,0,64.7,31.7
2025-04,SKU-012-005,PRV-012,336,124,0,72.0,29.4
2025-04,SKU-012-006,PRV-012,145,58,0,79.1,27.5
2025-04,SKU-012-007,PRV-012,552,213,0,77.0,28.0
2025-04,SKU-012-008,PRV-012,862,294,0,74.1,28.8
2025-04,SKU-012-009,PRV-012,89,41,0,68.5,30.5
2025-04,SKU-012-010,PRV-012,409,174,0,66.3,31.1
2025-04,SKU-012-011,PRV-012,252,110,7,56.8,34.5
2025-04,SKU-012-012,PRV-012,228,104,0,68.4,30.5
2025-04,SKU-012-013,PRV-012,398,280,0,47.8,38.6
2025-04,SKU-012-014,PRV-012,95,34,0,67.9,30.7
2025-04,SKU-012-015,PRV-012,351,157,3,82.9,26.6
2025-04,SKU-012-016,PRV-012,142,87,0,51.3,36.9
2025-05,SKU-012-001,PRV-012,622,314,0,62.2,32.5
2025-05,SKU-012-002,PRV-012,156,109,21,50.3,37.3
2025-05,SKU-012-003,PRV-012,214,86,0,59.4,33.5
2025-05,SKU-012-005,PRV-012,382,144,0,67.0,30.9
2025-05,SKU-012-006,PRV-012,152,62,0,64.2,31.8
2025-05,SKU-012-007,PRV-012,687,374,0,65.6,31.4
2025-05,SKU-012-008,PRV-012,1036,412,0,80.9,27.0
2025-05,SKU-012-009,PRV-012,121,51,0,74.1,28.8
2025-05,SKU-012-010,PRV-012,433,214,0,62.8,32.3
2025-05,SKU-012-011,PRV-012,370,255,0,55.8,35.0
2025-05,SKU-012-012,PRV-012,213,146,0,46.0,39.5
2025-05,SKU-012-013,PRV-012,416,272,0,59.1,33.7
2025-05,SKU-012-014,PRV-012,172,50,0,81.9,26.8
2025-05,SKU-012-015,PRV-012,393,221,0,57.5,34.3
2025-05,SKU-012-016,PRV-012,135,102,0,46.6,39.2
2025-06,SKU-012-001,PRV-012,881,418,0,51.3,36.9
2025-06,SKU-012-002,PRV-012,407,189,0,59.0,33.7
2025-06,SKU-012-003,PRV-012,299,164,0,65.5,31.4
2025-06,SKU-012-005,PRV-012,419,279,0,57.9,34.1
2025-06,SKU-012-006,PRV-012,152,77,0,57.7,34.2
2025-06,SKU-012-007,PRV-012,766,328,0,55.5,35.1
2025-06,SKU-012-008,PRV-012,984,454,0,61.8,32.7
2025-06,SKU-012-009,PRV-012,162,57,0,72.5,29.3
2025-06,SKU-012-010,PRV-012,694,228,0,81.6,26.9
2025-06,SKU-012-011,PRV-012,509,260,0,64.4,31.8
2025-06,SKU-012-012,PRV-012,384,124,0,75.8,28.4
2025-06,SKU-012-013,PRV-012,501,382,0,44.1,40.5
2025-06,SKU-012-014,PRV-012,124,58,0,53.9,35.8
2025-06,SKU-012-015,PRV-012,571,160,0,82.8,26.6
2025-06,SKU-012-016,PRV-012,126,79,0,46.1,39.4
2025-07,SKU-012-001,PRV-012,1112,512,0,61.1,32.9
2025-07,SKU-012-002,PRV-012,647,250,0,69.8,30.1
2025-07,SKU-012-003,PRV-012,348,277,0,46.0,39.5
2025-07,SKU-012-004,PRV-012,389,125,0,80.5,27.2
2025-07,SKU-012-005,PRV-012,470,209,0,80.6,27.1
2025-07,SKU-012-006,PRV-012,108,52,0,48.4,38.3
2025-07,SKU-012-007,PRV-012,644,353,0,65.3,31.5
2025-07,SKU-012-008,PRV-012,595,267,16,80.8,27.1
2025-07,SKU-012-009,PRV-012,91,62,0,48.8,38.1
2025-07,SKU-012-010,PRV-012,446,289,0,54.8,35.4
2025-07,SKU-012-011,PRV-012,385,245,0,51.8,36.7
2025-07,SKU-012-012,PRV-012,193,152,0,45.6,39.7
2025-07,SKU-012-013,PRV-012,628,288,0,57.3,34.4
2025-07,SKU-012-014,PRV-012,214,96,0,75.5,28.4
2025-07,SKU-012-015,PRV-012,438,166,0,65.4,31.5
2025-07,SKU-012-016,PRV-012,158,127,5,45.6,39.7
2025-08,SKU-012-001,PRV-012,1110,443,0,76.2,28.2
2025-08,SKU-012-002,PRV-012,518,273,0,69.1,30.3
2025-08,SKU-012-003,PRV-012,512,200,0,71.8,29.5
2025-08,SKU-012-004,PRV-012,406,127,0,77.1,28.0
2025-08,SKU-012-005,PRV-012,326,225,0,52.0,36.6
2025-08,SKU-012-006,PRV-012,150,75,0,77.6,27.9
2025-08,SKU-012-007,PRV-012,425,238,0,44.7,40.1
2025-08,SKU-012-008,PRV-012,1192,593,0,78.1,27.8
2025-08,SKU-012-009,PRV-012,145,72,0,71.3,29.6
2025-08,SKU-012-010,PRV-012,466,251,0,70.6,29.8
2025-08,SKU-012-011,PRV-012,466,241,0,54.2,35.6
2025-08,SKU-012-012,PRV-012,254,110,0,60.5,33.2
2025-08,SKU-012-013,PRV-012,560,237,0,68.9,30.3
2025-08,SKU-012-014,PRV-012,127,62,0,53.7,35.9
2025-08,SKU-012-015,PRV-012,264,148,0,53.5,35.9
2025-08,SKU-012-016,PRV-012,233,115,0,72.1,29.4
2025-09,SKU-012-001,PRV-012,466,302,2,47.4,38.8
2025-09,SKU-012-002,PRV-012,212,121,0,51.3,36.9
2025-09,SKU-012-003,PRV-012,404,133,0,80.3,27.2
2025-09,SKU-012-004,PRV-012,423,186,0,67.5,30.8
2025-09,SKU-012-005,PRV-012,199,147,0,51.0,37.0
2025-09,SKU-012-006,PRV-012,145,49,0,82.1,26.8
2025-09,SKU-012-007,PRV-012,461,270,0,58.9,33.8
2025-09,SKU-012-008,PRV-012,483,279,0,48.5,38.2
2025-09,SKU-012-009,PRV-012,130,44,0,79.6,27.4
2025-09,SKU-012-010,PRV-012,428,202,0,69.4,30.2
2025-09,SKU-012-011,PRV-012,279,224,0,47.3,38.8
2025-09,SKU-012-012,PRV-012,173,60,0,68.3,30.5
2025-09,SKU-012-013,PRV-012,387,275,0,52.3,36.5
2025-09,SKU-012-014,PRV-012,130,53,0,81.2,27.0
2025-09,SKU-012-015,PRV-012,214,122,0,61.1,32.9
2025-09,SKU-012-016,PRV-012,179,58,0,81.4,26.9
2025-10,SKU-012-001,PRV-012,476,220,0,61.6,32.8
2025-10,SKU-012-002,PRV-012,337,131,0,74.3,28.8
2025-10,SKU-012-003,PRV-012,225,93,0,57.2,34.4
2025-10,SKU-012-004,PRV-012,313,185,0,46.3,39.3
2025-10,SKU-012-005,PRV-012,178,116,0,53.9,35.7
2025-10,SKU-012-006,PRV-012,96,37,0,77.8,27.8
2025-10,SKU-012-007,PRV-012,382,277,0,52.1,36.5
2025-10,SKU-012-008,PRV-012,582,284,0,68.2,30.5
2025-10,SKU-012-009,PRV-012,70,32,0,53.8,35.8
2025-10,SKU-012-010,PRV-012,364,137,0,75.3,28.5
2025-10,SKU-012-011,PRV-012,264,112,0,54.2,35.6
2025-10,SKU-012-012,PRV-012,163,67,0,61.1,32.9
2025-10,SKU-012-013,PRV-012,265,179,0,47.3,38.8
2025-10,SKU-012-014,PRV-012,73,35,0,52.1,36.5
2025-10,SKU-012-015,PRV-012,203,109,0,52.5,36.4
2025-10,SKU-012-016,PRV-012,68,42,0,44.3,40.4
2025-11,SKU-012-001,PRV-012,591,339,0,57.9,34.1
2025-11,SKU-012-002,PRV-012,206,130,0,46.1,39.4
2025-11,SKU-012-003,PRV-012,439,194,0,82.8,26.6
2025-11,SKU-012-004,PRV-012,384,194,0,54.1,35.7
2025-11,SKU-012-005,PRV-012,338,122,0,77.4,27.9
2025-11,SKU-012-006,PRV-012,94,53,0,58.8,33.8
2025-11,SKU-012-007,PRV-012,465,270,0,59.1,33.7
2025-11,SKU-012-008,PRV-012,500,301,0,54.2,35.6
2025-11,SKU-012-009,PRV-012,32,15,21,56.5,34.7
2025-11,SKU-012-010,PRV-012,324,109,0,83.1,26.5
2025-11,SKU-012-011,PRV-012,340,128,7,76.7,28.1
2025-11,SKU-012-012,PRV-012,125,79,0,56.0,34.9
2025-11,SKU-012-013,PRV-012,470,176,0,79.2,27.5
2025-11,SKU-012-014,PRV-012,91,46,0,62.0,32.6
2025-11,SKU-012-015,PRV-012,212,136,0,47.8,38.6
2025-11,SKU-012-016,PRV-012,82,55,0,50.2,37.4
2025-12,SKU-012-001,PRV-012,237,84,16,64.6,31.7
2025-12,SKU-012-002,PRV-012,171,83,0,46.6,39.1
2025-12,SKU-012-003,PRV-012,280,147,0,62.7,32.4
2025-12,SKU-012-004,PRV-012,262,175,0,55.4,35.1
2025-12,SKU-012-005,PRV-012,223,74,0,72.7,29.2
2025-12,SKU-012-006,PRV-012,84,43,3,76.4,28.2
2025-12,SKU-012-007,PRV-012,412,210,0,72.7,29.2
2025-12,SKU-012-008,PRV-012,350,257,0,45.9,39.6
2025-12,SKU-012-009,PRV-012,72,27,0,72.0,29.4
2025-12,SKU-012-010,PRV-012,176,122,2,48.4,38.2
2025-12,SKU-012-011,PRV-012,374,155,0,74.3,28.8
2025-12,SKU-012-012,PRV-012,165,70,0,72.8,29.2
2025-12,SKU-012-013,PRV-012,423,170,0,78.3,27.7
2025-12,SKU-012-014,PRV-012,101,30,0,79.7,27.3
2025-12,SKU-012-015,PRV-012,271,79,0,78.2,27.7
2025-12,SKU-012-016,PRV-012,103,62,0,63.1,32.2
2026-01,SKU-012-001,PRV-012,500,284,0,67.9,30.7
2026-01,SKU-012-002,PRV-012,246,91,0,69.6,30.1
2026-01,SKU-012-003,PRV-012,318,103,0,77.6,27.9
2026-01,SKU-012-004,PRV-012,237,190,0,46.5,39.2
2026-01,SKU-012-005,PRV-012,164,76,0,71.3,29.6
2026-01,SKU-012-006,PRV-012,81,32,0,75.9,28.3
2026-01,SKU-012-007,PRV-012,420,123,0,81.3,27.0
2026-01,SKU-012-008,PRV-012,518,188,0,67.6,30.7
2026-01,SKU-012-009,PRV-012,81,27,0,73.6,28.9
2026-01,SKU-012-010,PRV-012,255,163,0,57.5,34.3
2026-01,SKU-012-011,PRV-012,319,121,0,67.4,30.8
2026-01,SKU-012-012,PRV-012,78,59,0,44.2,40.5
2026-01,SKU-012-013,PRV-012,383,129,0,80.3,27.2
2026-01,SKU-012-014,PRV-012,80,40,0,61.5,32.8
2026-01,SKU-012-015,PRV-012,231,100,0,66.6,31.0
2026-01,SKU-012-016,PRV-012,71,32,0,56.1,34.9
2026-02,SKU-012-001,PRV-012,422,219,0,73.6,29.0
2026-02,SKU-012-002,PRV-012,194,143,0,51.1,37.0
2026-02,SKU-012-003,PRV-012,238,137,0,62.6,32.4
2026-02,SKU-012-004,PRV-012,322,183,0,62.7,32.4
2026-02,SKU-012-005,PRV-012,124,80,0,47.7,38.6
2026-02,SKU-012-006,PRV-012,76,50,0,58.5,33.9
2026-02,SKU-012-007,PRV-012,462,156,0,73.3,29.0
2026-02,SKU-012-008,PRV-012,327,144,12,64.5,31.7
2026-02,SKU-012-009,PRV-012,69,20,0,79.6,27.4
2026-02,SKU-012-010,PRV-012,216,97,0,54.9,35.3
2026-02,SKU-012-011,PRV-012,296,105,0,69.4,30.2
2026-02,SKU-012-012,PRV-012,112,73,0,48.7,38.1
2026-02,SKU-012-013,PRV-012,226,141,0,60.5,33.1
2026-02,SKU-012-014,PRV-012,87,38,0,68.7,30.4
2026-02,SKU-012-015,PRV-012,129,89,0,55.3,35.2
2026-02,SKU-012-016,PRV-012,147,41,0,81.7,26.9
2026-03,SKU-012-001,PRV-012,521,203,0,67.1,30.9
2026-03,SKU-012-002,PRV-012,255,120,0,65.4,31.5
2026-03,SKU-012-003,PRV-012,232,89,0,62.1,32.6
2026-03,SKU-012-004,PRV-012,563,154,0,83.2,26.5
2026-03,SKU-012-005,PRV-012,264,138,0,65.5,31.4
2026-03,SKU-012-006,PRV-012,97,41,0,54.9,35.3
2026-03,SKU-012-007,PRV-012,297,211,0,51.8,36.7
2026-03,SKU-012-008,PRV-012,350,249,0,44.5,40.3
2026-03,SKU-012-009,PRV-012,93,30,0,82.1,26.8
2026-03,SKU-012-010,PRV-012,378,153,0,82.2,26.7
2026-03,SKU-012-011,PRV-012,257,177,2,45.4,39.8
2026-03,SKU-012-012,PRV-012,251,73,0,82.7,26.6
2026-03,SKU-012-013,PRV-012,255,151,0,51.0,37.0
2026-03,SKU-012-014,PRV-012,85,61,0,52.0,36.6
2026-03,SKU-012-015,PRV-012,317,117,0,80.6,27.1
2026-03,SKU-012-016,PRV-012,125,74,0,62.5,32.4
2026-04,SKU-012-001,PRV-012,965,164,0,136.6,18.0
2026-04,SKU-012-002,PRV-012,695,144,0,182.9,14.1
2026-04,SKU-012-003,PRV-012,506,64,9,213.8,12.3
2026-04,SKU-012-004,PRV-012,619,151,0,126.3,19.2
2026-04,SKU-012-005,PRV-012,449,82,0,168.4,15.1
2026-04,SKU-012-006,PRV-012,136,37,0,127.5,19.0
2026-04,SKU-012-007,PRV-012,687,110,0,170.3,15.0
2026-04,SKU-012-008,PRV-012,864,202,0,164.1,15.5
2026-04,SKU-012-009,PRV-012,107,28,0,145.9,17.1
2026-04,SKU-012-010,PRV-012,606,138,0,160.9,15.7
2026-04,SKU-012-011,PRV-012,888,112,0,191.7,13.5
2026-04,SKU-012-012,PRV-012,223,54,0,123.9,19.5
2026-04,SKU-012-013,PRV-012,625,170,0,136.9,18.0
2026-04,SKU-012-014,PRV-012,107,23,0,118.9,20.1
2026-04,SKU-012-015,PRV-012,508,78,0,203.2,12.9
2026-04,SKU-012-016,PRV-012,185,29,0,158.6,15.9
2026-05,SKU-012-001,PRV-012,1282,219,0,170.2,15.0
2026-05,SKU-012-002,PRV-012,457,128,0,123.5,19.5
2026-05,SKU-012-003,PRV-012,761,148,0,173.0,14.8
2026-05,SKU-012-004,PRV-012,1203,238,0,189.9,13.6
2026-05,SKU-012-005,PRV-012,589,79,0,198.5,13.1
2026-05,SKU-012-006,PRV-012,224,35,0,146.1,17.0
2026-05,SKU-012-007,PRV-012,1099,184,0,191.7,13.5
2026-05,SKU-012-008,PRV-012,1056,279,0,140.8,17.6
2026-05,SKU-012-009,PRV-012,237,41,0,182.3,14.1
2026-05,SKU-012-010,PRV-012,625,152,0,160.3,15.8
2026-05,SKU-012-011,PRV-012,723,145,0,176.3,14.5
2026-05,SKU-012-012,PRV-012,360,88,0,152.1,16.5
2026-05,SKU-012-013,PRV-012,645,164,0,140.2,17.6
2026-05,SKU-012-014,PRV-012,176,41,0,142.7,17.4
2026-05,SKU-012-015,PRV-012,669,116,0,174.5,14.7
2026-05,SKU-012-016,PRV-012,212,47,0,144.5,17.2
2026-06,SKU-012-001,PRV-012,2503,490,0,132.2,18.5
2026-06,SKU-012-002,PRV-012,1311,181,0,165.9,15.3
2026-06,SKU-012-003,PRV-012,1929,221,0,198.9,13.1
2026-06,SKU-012-004,PRV-012,1579,262,0,153.3,16.4
2026-06,SKU-012-005,PRV-012,1345,215,0,211.3,12.4
2026-06,SKU-012-006,PRV-012,712,87,0,218.0,12.1
2026-06,SKU-012-007,PRV-012,1402,390,0,129.8,18.8
2026-06,SKU-012-008,PRV-012,3204,640,0,167.2,15.2
2026-06,SKU-012-009,PRV-012,372,82,0,164.1,15.5
2026-06,SKU-012-010,PRV-012,1733,261,0,200.7,13.0
2026-06,SKU-012-011,PRV-012,1878,362,0,200.5,13.0
2026-06,SKU-012-012,PRV-012,941,163,0,196.0,13.3
2026-06,SKU-012-013,PRV-012,1359,207,0,148.3,16.8
2026-06,SKU-012-014,PRV-012,578,78,0,222.3,11.9
2026-06,SKU-012-015,PRV-012,901,288,0,120.1,20.0
2026-06,SKU-012-016,PRV-012,808,118,0,220.4,12.0
2026-07,SKU-012-001,PRV-012,3171,496,0,162.9,15.6
2026-07,SKU-012-002,PRV-012,1582,289,0,181.1,14.2
