event_id,event_date,shift,machine_id,plant_id,reason_code,duration_min
EV-025747,2026-08-12,A,ASSY-01,VLD,BRK-ELEC,36.8
EV-025748,2026-08-12,A,ASSY-01,VLD,NO-OP,15.6
EV-025749,2026-08-12,A,ASSY-01,VLD,SENSOR,0.6
EV-025750,2026-08-12,A,ASSY-02,VLD,PM-PLAN,44.4
EV-025751,2026-08-12,A,ASSY-02,VLD,NO-OP,27.6
EV-025752,2026-08-12,A,ASSY-02,VLD,BRK-ELEC,12.4
EV-025753,2026-08-12,A,LEAK-01,VLD,BRK-TOOL,55.4
EV-025754,2026-08-12,A,LEAK-01,VLD,BRK-MECH,21.3
EV-025755,2026-08-12,A,PACK-01,VLD,CLEAN,21.8
EV-025756,2026-08-12,A,PACK-01,VLD,BRK-HYD,44.6
EV-025757,2026-08-12,A,PACK-01,VLD,BRK-ELEC,19.4
EV-025758,2026-08-12,A,PACK-01,VLD,BRK-ELEC,16.0
EV-025759,2026-08-12,A,PACK-01,VLD,SENSOR,2.6
EV-025760,2026-08-12,A,PACK-01,VLD,MINOR-ADJ,4.1
EV-025761,2026-08-12,B,ASSY-01,VLD,BRK-MECH,46.9
EV-025762,2026-08-12,B,ASSY-01,VLD,BLOCK,18.0
EV-025763,2026-08-12,B,ASSY-01,VLD,NO-OP,30.8
EV-025764,2026-08-12,B,ASSY-01,VLD,BLOCK,23.7
EV-025765,2026-08-12,B,ASSY-02,VLD,BRK-TOOL,36.2
EV-025766,2026-08-12,B,ASSY-02,VLD,BRK-MECH,47.8
EV-025767,2026-08-12,B,LEAK-01,VLD,BRK-TOOL,18.5
EV-025768,2026-08-12,B,LEAK-01,VLD,BRK-TOOL,41.6
EV-025769,2026-08-12,B,LEAK-01,VLD,BRK-TOOL,20.2
EV-025770,2026-08-12,B,PACK-01,VLD,BRK-TOOL,46.3
EV-025771,2026-08-12,B,PACK-01,VLD,ADJ-TOOL,7.9
EV-025772,2026-08-12,B,PACK-01,VLD,BRK-ELEC,22.9
EV-025773,2026-08-13,A,PRESS-01,BRM,BRK-TOOL,29.9
EV-025774,2026-08-13,A,PRESS-01,BRM,BLOCK,43.1
EV-025775,2026-08-13,A,PRESS-01,BRM,BRK-HYD,52.3
EV-025776,2026-08-13,A,PRESS-01,BRM,BRK-HYD,33.2
EV-025777,2026-08-13,A,PRESS-01,BRM,BRK-ELEC,17.7
EV-025778,2026-08-13,A,PRESS-02,BRM,CHG-OVER,119.5
EV-025779,2026-08-13,A,PRESS-02,BRM,ADJ-TOOL,9.4
EV-025780,2026-08-13,A,PRESS-02,BRM,CLEAN,13.8
EV-025781,2026-08-13,A,PRESS-02,BRM,ADJ-TOOL,40.3
EV-025782,2026-08-13,A,PRESS-03,BRM,CHG-OVER,32.2
EV-025783,2026-08-13,A,PRESS-03,BRM,CHG-OVER,38.9
EV-025784,2026-08-13,A,PRESS-03,BRM,BRK-MECH,32.4
EV-025785,2026-08-13,A,PRESS-03,BRM,BLOCK,16.4
EV-025786,2026-08-13,A,PRESS-03,BRM,MINOR-ADJ,3.2
EV-025787,2026-08-13,A,WELD-01,BRM,BRK-ELEC,14.9
EV-025788,2026-08-13,A,WELD-01,BRM,NO-OP,14.7
EV-025789,2026-08-13,A,WELD-01,BRM,BRK-ELEC,26.1
EV-025790,2026-08-13,A,WELD-01,BRM,JAM,3.8
EV-025791,2026-08-13,A,WELD-01,BRM,JAM,1.7
EV-025792,2026-08-13,A,WELD-01,BRM,MINOR-ADJ,2.2
EV-025793,2026-08-13,A,WELD-01,BRM,MISFEED,1.0
EV-025794,2026-08-13,A,WELD-01,BRM,MINOR-ADJ,4.3
EV-025795,2026-08-13,A,WELD-01,BRM,JAM,3.7
EV-025796,2026-08-13,A,WELD-01,BRM,CHIP-CLR,1.4
EV-025797,2026-08-13,A,WELD-01,BRM,MISFEED,3.9
EV-025798,2026-08-13,A,WELD-01,BRM,MISFEED,3.2
EV-025799,2026-08-13,A,WELD-01,BRM,MISFEED,3.8
EV-025800,2026-08-13,A,WELD-01,BRM,CHIP-CLR,3.0
EV-025801,2026-08-13,A,WELD-01,BRM,SENSOR,2.1
EV-025802,2026-08-13,A,WELD-01,BRM,SENSOR,2.8
EV-025803,2026-08-13,A,WELD-01,BRM,MINOR-ADJ,2.4
EV-025804,2026-08-13,A,WELD-01,BRM,CHIP-CLR,4.1
EV-025805,2026-08-13,A,WELD-02,BRM,CLEAN,19.0
EV-025806,2026-08-13,A,WELD-02,BRM,BRK-HYD,23.6
EV-025807,2026-08-13,A,WELD-02,BRM,BRK-ELEC,21.5
EV-025808,2026-08-13,A,WELD-02,BRM,MISFEED,4.1
EV-025809,2026-08-13,B,PRESS-01,BRM,CHG-OVER,41.0
EV-025810,2026-08-13,B,PRESS-01,BRM,BRK-TOOL,14.6
EV-025811,2026-08-13,B,PRESS-01,BRM,BRK-MECH,25.6
EV-025812,2026-08-13,B,PRESS-01,BRM,NO-OP,50.7
EV-025813,2026-08-13,B,PRESS-01,BRM,BRK-HYD,18.4
EV-025814,2026-08-13,B,PRESS-01,BRM,BRK-MECH,18.0
EV-025815,2026-08-13,B,PRESS-01,BRM,NO-OP,17.3
EV-025816,2026-08-13,B,PRESS-01,BRM,MISFEED,4.2
EV-025817,2026-08-13,B,PRESS-02,BRM,BRK-HYD,12.3
EV-025818,2026-08-13,B,PRESS-02,BRM,BLOCK,9.1
EV-025819,2026-08-13,B,PRESS-02,BRM,CHG-OVER,114.1
EV-025820,2026-08-13,B,PRESS-02,BRM,CHG-OVER,112.1
EV-025821,2026-08-13,B,PRESS-02,BRM,CHG-OVER,88.1
EV-025822,2026-08-13,B,PRESS-02,BRM,CLEAN,18.4
EV-025823,2026-08-13,B,PRESS-03,BRM,CHG-OVER,30.8
EV-025824,2026-08-13,B,PRESS-03,BRM,CHG-OVER,35.4
EV-025825,2026-08-13,B,PRESS-03,BRM,CHG-OVER,41.0
EV-025826,2026-08-13,B,PRESS-03,BRM,ADJ-TOOL,8.0
EV-025827,2026-08-13,B,PRESS-03,BRM,JAM,1.1
EV-025828,2026-08-13,B,WELD-01,BRM,ADJ-TOOL,7.7
EV-025829,2026-08-13,B,WELD-01,BRM,NO-OP,30.1
EV-025830,2026-08-13,B,WELD-01,BRM,JAM,2.4
EV-025831,2026-08-13,B,WELD-01,BRM,MISFEED,3.3
EV-025832,2026-08-13,B,WELD-01,BRM,MISFEED,3.1
EV-025833,2026-08-13,B,WELD-01,BRM,MISFEED,1.6
EV-025834,2026-08-13,B,WELD-01,BRM,MISFEED,3.9
EV-025835,2026-08-13,B,WELD-01,BRM,MINOR-ADJ,1.8
EV-025836,2026-08-13,B,WELD-01,BRM,MISFEED,2.1
EV-025837,2026-08-13,B,WELD-01,BRM,SENSOR,2.7
EV-025838,2026-08-13,B,WELD-01,BRM,SENSOR,1.9
EV-025839,2026-08-13,B,WELD-01,BRM,MINOR-ADJ,2.1
EV-025840,2026-08-13,B,WELD-01,BRM,SENSOR,2.5
EV-025841,2026-08-13,B,WELD-01,BRM,MINOR-ADJ,4.1
EV-025842,2026-08-13,B,WELD-01,BRM,CHIP-CLR,0.6
EV-025843,2026-08-13,B,WELD-01,BRM,MISFEED,1.6
EV-025844,2026-08-13,B,WELD-02,BRM,BLOCK,49.4
EV-025845,2026-08-13,B,WELD-02,BRM,BRK-HYD,47.6
EV-025846,2026-08-13,C,PRESS-01,BRM,BLOCK,123.8
EV-025847,2026-08-13,C,PRESS-01,BRM,CHG-OVER,44.8
EV-025848,2026-08-13,C,PRESS-01,BRM,CLEAN,18.5
EV-025849,2026-08-13,C,PRESS-01,BRM,BRK-TOOL,40.4
EV-025850,2026-08-13,C,PRESS-02,BRM,CHG-OVER,90.0
EV-025851,2026-08-13,C,PRESS-02,BRM,BRK-TOOL,59.4
EV-025852,2026-08-13,C,PRESS-02,BRM,ADJ-TOOL,82.3
EV-025853,2026-08-13,C,PRESS-02,BRM,ADJ-TOOL,43.7
EV-025854,2026-08-13,C,PRESS-02,BRM,CHIP-CLR,2.8
EV-025855,2026-08-13,C,PRESS-03,BRM,CHG-OVER,28.9
EV-025856,2026-08-13,C,PRESS-03,BRM,CHG-OVER,26.4
EV-025857,2026-08-13,C,PRESS-03,BRM,CHG-OVER,35.2
EV-025858,2026-08-13,C,PRESS-03,BRM,BRK-TOOL,44.8
EV-025859,2026-08-13,C,WELD-01,BRM,ADJ-TOOL,14.8
EV-025860,2026-08-13,C,WELD-01,BRM,BLOCK,71.3
EV-025861,2026-08-13,C,WELD-01,BRM,MISFEED,3.9
EV-025862,2026-08-13,C,WELD-01,BRM,CHIP-CLR,1.2
EV-025863,2026-08-13,C,WELD-01,BRM,MISFEED,2.1
EV-025864,2026-08-13,C,WELD-01,BRM,CHIP-CLR,1.9
EV-025865,2026-08-13,C,WELD-01,BRM,SENSOR,3.8
EV-025866,2026-08-13,C,WELD-01,BRM,CHIP-CLR,2.0
EV-025867,2026-08-13,C,WELD-01,BRM,SENSOR,1.1
EV-025868,2026-08-13,C,WELD-01,BRM,MISFEED,1.8
EV-025869,2026-08-13,C,WELD-01,BRM,MISFEED,1.9
EV-025870,2026-08-13,C,WELD-01,BRM,MINOR-ADJ,3.5
EV-025871,2026-08-13,C,WELD-01,BRM,MISFEED,0.9
EV-025872,2026-08-13,C,WELD-01,BRM,JAM,2.4
EV-025873,2026-08-13,C,WELD-01,BRM,MISFEED,2.1
EV-025874,2026-08-13,C,WELD-01,BRM,CHIP-CLR,3.5
EV-025875,2026-08-13,C,WELD-01,BRM,JAM,3.7
EV-025876,2026-08-13,C,WELD-01,BRM,SENSOR,4.1
EV-025877,2026-08-13,C,WELD-01,BRM,CHIP-CLR,2.7
EV-025878,2026-08-13,C,WELD-01,BRM,SENSOR,1.3
EV-025879,2026-08-13,C,WELD-01,BRM,MISFEED,2.9
EV-025880,2026-08-13,C,WELD-01,BRM,JAM,0.5
EV-025881,2026-08-13,C,WELD-01,BRM,MISFEED,2.6
EV-025882,2026-08-13,C,WELD-01,BRM,MISFEED,3.7
EV-025883,2026-08-13,C,WELD-02,BRM,CHG-OVER,20.9
EV-025884,2026-08-13,C,WELD-02,BRM,BRK-HYD,58.9
EV-025885,2026-08-13,C,WELD-02,BRM,MINOR-ADJ,0.8
EV-025886,2026-08-13,A,CNC-01,STW,ADJ-TOOL,9.8
EV-025887,2026-08-13,A,CNC-01,STW,BRK-MECH,53.8
EV-025888,2026-08-13,A,CNC-02,STW,ADJ-TOOL,15.8
EV-025889,2026-08-13,A,CNC-02,STW,PM-PLAN,67.8
EV-025890,2026-08-13,A,CNC-02,STW,BRK-ELEC,29.9
EV-025891,2026-08-13,A,CNC-02,STW,BLOCK,21.3
EV-025892,2026-08-13,A,CNC-02,STW,MISFEED,1.6
EV-025893,2026-08-13,A,CNC-03,STW,STARVE,66.0
EV-025894,2026-08-13,A,CNC-03,STW,CHG-OVER,29.2
EV-025895,2026-08-13,A,CNC-03,STW,CHG-OVER,24.9
EV-025896,2026-08-13,A,CNC-03,STW,PM-PLAN,67.4
EV-025897,2026-08-13,A,CNC-03,STW,STARVE,23.7
EV-025898,2026-08-13,A,CNC-03,STW,NO-OP,40.2
EV-025899,2026-08-13,A,CNC-03,STW,STARVE,34.1
EV-025900,2026-08-13,A,CNC-03,STW,JAM,2.1
EV-025901,2026-08-13,A,CNC-04,STW,BLOCK,19.5
EV-025902,2026-08-13,A,CNC-04,STW,BRK-MECH,46.3
EV-025903,2026-08-13,A,CNC-04,STW,BLOCK,25.9
EV-025904,2026-08-13,A,CNC-04,STW,SENSOR,1.5
EV-025905,2026-08-13,A,CNC-04,STW,SENSOR,2.5
EV-025906,2026-08-13,A,GRIND-01,STW,NO-OP,36.3
EV-025907,2026-08-13,A,GRIND-01,STW,BLOCK,53.7
EV-025908,2026-08-13,A,GRIND-01,STW,BRK-MECH,14.4
EV-025909,2026-08-13,A,GRIND-01,STW,MINOR-ADJ,2.9
EV-025910,2026-08-13,B,CNC-01,STW,CHG-OVER,31.4
EV-025911,2026-08-13,B,CNC-01,STW,BRK-ELEC,37.3
EV-025912,2026-08-13,B,CNC-01,STW,NO-OP,26.2
EV-025913,2026-08-13,B,CNC-01,STW,JAM,0.8
EV-025914,2026-08-13,B,CNC-02,STW,BRK-HYD,21.3
EV-025915,2026-08-13,B,CNC-02,STW,BRK-ELEC,38.6
EV-025916,2026-08-13,B,CNC-02,STW,BLOCK,22.2
EV-025917,2026-08-13,B,CNC-03,STW,STARVE,98.9
EV-025918,2026-08-13,B,CNC-03,STW,STARVE,108.0
EV-025919,2026-08-13,B,CNC-03,STW,STARVE,62.9
EV-025920,2026-08-13,B,CNC-03,STW,STARVE,103.7
EV-025921,2026-08-13,B,CNC-03,STW,STARVE,46.0
EV-025922,2026-08-13,B,CNC-03,STW,CHG-OVER,26.6
EV-025923,2026-08-13,B,CNC-03,STW,ADJ-TOOL,14.1
EV-025924,2026-08-13,B,CNC-04,STW,CHG-OVER,22.2
EV-025925,2026-08-13,B,CNC-04,STW,QA-CHECK,14.0
EV-025926,2026-08-13,B,CNC-04,STW,BRK-HYD,23.0
EV-025927,2026-08-13,B,CNC-04,STW,JAM,3.8
EV-025928,2026-08-13,B,GRIND-01,STW,BRK-HYD,21.7
EV-025929,2026-08-13,B,GRIND-01,STW,BRK-ELEC,26.1
EV-025930,2026-08-13,B,GRIND-01,STW,BRK-TOOL,56.3
EV-025931,2026-08-13,C,CNC-01,STW,CHG-OVER,24.9
EV-025932,2026-08-13,C,CNC-01,STW,ADJ-TOOL,12.0
EV-025933,2026-08-13,C,CNC-01,STW,BRK-TOOL,42.1
EV-025934,2026-08-13,C,CNC-02,STW,CHG-OVER,35.2
EV-025935,2026-08-13,C,CNC-02,STW,BRK-ELEC,67.0
EV-025936,2026-08-13,C,CNC-02,STW,BRK-HYD,13.2
EV-025937,2026-08-13,C,CNC-03,STW,STARVE,51.1
EV-025938,2026-08-13,C,CNC-03,STW,STARVE,64.7
EV-025939,2026-08-13,C,CNC-03,STW,STARVE,54.8
EV-025940,2026-08-13,C,CNC-03,STW,STARVE,50.4
EV-025941,2026-08-13,C,CNC-03,STW,STARVE,53.6
EV-025942,2026-08-13,C,CNC-04,STW,ADJ-TOOL,16.3
EV-025943,2026-08-13,C,CNC-04,STW,PM-PLAN,45.5
EV-025944,2026-08-13,C,CNC-04,STW,BRK-TOOL,19.1
EV-025945,2026-08-13,C,GRIND-01,STW,BRK-MECH,31.5
EV-025946,2026-08-13,C,GRIND-01,STW,BLOCK,76.2
EV-025947,2026-08-13,C,GRIND-01,STW,BRK-HYD,18.3
EV-025948,2026-08-13,C,GRIND-01,STW,MINOR-ADJ,3.5
EV-025949,2026-08-13,C,GRIND-01,STW,MISFEED,0.8
EV-025950,2026-08-13,A,ASSY-01,VLD,CHG-OVER,30.4
EV-025951,2026-08-13,A,ASSY-01,VLD,CHG-OVER,41.6
EV-025952,2026-08-13,A,ASSY-01,VLD,ADJ-TOOL,12.4
EV-025953,2026-08-13,A,ASSY-01,VLD,SENSOR,1.0
EV-025954,2026-08-13,A,ASSY-01,VLD,MINOR-ADJ,2.2
EV-025955,2026-08-13,A,ASSY-01,VLD,JAM,2.7
EV-025956,2026-08-13,A,ASSY-01,VLD,SENSOR,3.3
EV-025957,2026-08-13,A,ASSY-02,VLD,BRK-MECH,46.4
EV-025958,2026-08-13,A,ASSY-02,VLD,BRK-ELEC,42.3
EV-025959,2026-08-13,A,ASSY-02,VLD,BRK-ELEC,28.9
EV-025960,2026-08-13,A,LEAK-01,VLD,ADJ-TOOL,11.2
EV-025961,2026-08-13,A,LEAK-01,VLD,BRK-TOOL,25.0
EV-025962,2026-08-13,A,LEAK-01,VLD,BRK-MECH,23.5
EV-025963,2026-08-13,A,LEAK-01,VLD,JAM,2.9
EV-025964,2026-08-13,A,PACK-01,VLD,CHG-OVER,20.3
EV-025965,2026-08-13,A,PACK-01,VLD,BRK-HYD,33.4
EV-025966,2026-08-13,A,PACK-01,VLD,BRK-ELEC,15.8
EV-025967,2026-08-13,A,PACK-01,VLD,CHIP-CLR,1.1
EV-025968,2026-08-13,A,PACK-01,VLD,JAM,2.1
EV-025969,2026-08-13,A,PACK-01,VLD,MINOR-ADJ,0.8
EV-025970,2026-08-13,A,PACK-01,VLD,JAM,4.4
EV-025971,2026-08-13,B,ASSY-01,VLD,CHG-OVER,41.4
EV-025972,2026-08-13,B,ASSY-01,VLD,ADJ-TOOL,6.2
EV-025973,2026-08-13,B,ASSY-01,VLD,BRK-MECH,46.2
EV-025974,2026-08-13,B,ASSY-01,VLD,BRK-TOOL,25.6
EV-025975,2026-08-13,B,ASSY-02,VLD,CHG-OVER,45.4
EV-025976,2026-08-13,B,ASSY-02,VLD,CLEAN,17.3
EV-025977,2026-08-13,B,ASSY-02,VLD,BRK-MECH,48.3
EV-025978,2026-08-13,B,LEAK-01,VLD,CLEAN,24.0
EV-025979,2026-08-13,B,LEAK-01,VLD,BRK-ELEC,38.3
EV-025980,2026-08-13,B,LEAK-01,VLD,BRK-ELEC,20.0
EV-025981,2026-08-13,B,PACK-01,VLD,BRK-ELEC,43.6
EV-025982,2026-08-13,B,PACK-01,VLD,BRK-MECH,32.5
EV-025983,2026-08-13,B,PACK-01,VLD,MINOR-ADJ,4.1
EV-025984,2026-08-14,A,PRESS-01,BRM,ADJ-TOOL,17.4
EV-025985,2026-08-14,A,PRESS-01,BRM,QA-CHECK,17.1
EV-025986,2026-08-14,A,PRESS-01,BRM,BRK-ELEC,47.7
EV-025987,2026-08-14,A,PRESS-01,BRM,BLOCK,32.4
EV-025988,2026-08-14,A,PRESS-01,BRM,BRK-HYD,28.9
EV-025989,2026-08-14,A,PRESS-01,BRM,SENSOR,1.9
EV-025990,2026-08-14,A,PRESS-02,BRM,BLOCK,30.0
EV-025991,2026-08-14,A,PRESS-02,BRM,ADJ-TOOL,11.8
EV-025992,2026-08-14,A,PRESS-02,BRM,BRK-TOOL,37.1
EV-025993,2026-08-14,A,PRESS-02,BRM,BRK-TOOL,36.0
EV-025994,2026-08-14,A,PRESS-02,BRM,BRK-TOOL,55.8
EV-025995,2026-08-14,A,PRESS-02,BRM,ADJ-TOOL,52.1
EV-025996,2026-08-14,A,PRESS-02,BRM,SENSOR,0.9
EV-025997,2026-08-14,A,PRESS-03,BRM,CHG-OVER,31.3
EV-025998,2026-08-14,A,PRESS-03,BRM,BRK-TOOL,32.6
EV-025999,2026-08-14,A,PRESS-03,BRM,BRK-MECH,28.3
EV-026000,2026-08-14,A,WELD-01,BRM,ADJ-TOOL,11.2
EV-026001,2026-08-14,A,WELD-01,BRM,BRK-HYD,38.4
EV-026002,2026-08-14,A,WELD-01,BRM,SENSOR,2.9
EV-026003,2026-08-14,A,WELD-01,BRM,MINOR-ADJ,2.8
EV-026004,2026-08-14,A,WELD-01,BRM,MINOR-ADJ,3.3
EV-026005,2026-08-14,A,WELD-01,BRM,MISFEED,3.8
EV-026006,2026-08-14,A,WELD-01,BRM,JAM,2.9
EV-026007,2026-08-14,A,WELD-01,BRM,MISFEED,3.9
EV-026008,2026-08-14,A,WELD-01,BRM,MINOR-ADJ,1.2
EV-026009,2026-08-14,A,WELD-01,BRM,MISFEED,1.1
EV-026010,2026-08-14,A,WELD-01,BRM,MISFEED,0.7
EV-026011,2026-08-14,A,WELD-01,BRM,JAM,1.3
EV-026012,2026-08-14,A,WELD-01,BRM,MINOR-ADJ,3.2
EV-026013,2026-08-14,A,WELD-01,BRM,SENSOR,3.1
EV-026014,2026-08-14,A,WELD-01,BRM,SENSOR,2.4
EV-026015,2026-08-14,A,WELD-01,BRM,MISFEED,0.8
EV-026016,2026-08-14,A,WELD-01,BRM,JAM,0.6
EV-026017,2026-08-14,A,WELD-01,BRM,MINOR-ADJ,2.0
EV-026018,2026-08-14,A,WELD-01,BRM,CHIP-CLR,1.7
EV-026019,2026-08-14,A,WELD-01,BRM,SENSOR,3.7
EV-026020,2026-08-14,A,WELD-01,BRM,JAM,4.0
EV-026021,2026-08-14,A,WELD-01,BRM,CHIP-CLR,2.0
EV-026022,2026-08-14,A,WELD-01,BRM,CHIP-CLR,2.6
EV-026023,2026-08-14,A,WELD-02,BRM,BRK-TOOL,53.3
EV-026024,2026-08-14,A,WELD-02,BRM,BLOCK,19.3
EV-026025,2026-08-14,A,WELD-02,BRM,JAM,1.0
EV-026026,2026-08-14,A,WELD-02,BRM,MINOR-ADJ,3.2
EV-026027,2026-08-14,B,PRESS-01,BRM,CHG-OVER,41.7
EV-026028,2026-08-14,B,PRESS-01,BRM,ADJ-TOOL,14.7
EV-026029,2026-08-14,B,PRESS-01,BRM,BLOCK,31.6
EV-026030,2026-08-14,B,PRESS-01,BRM,BRK-TOOL,25.3
EV-026031,2026-08-14,B,PRESS-01,BRM,BRK-HYD,17.3
EV-026032,2026-08-14,B,PRESS-01,BRM,BRK-MECH,14.8
EV-026033,2026-08-14,B,PRESS-01,BRM,MISFEED,4.0
EV-026034,2026-08-14,B,PRESS-02,BRM,CHG-OVER,117.1
EV-026035,2026-08-14,B,PRESS-02,BRM,CHG-OVER,92.9
EV-026036,2026-08-14,B,PRESS-02,BRM,CHG-OVER,95.9
EV-026037,2026-08-14,B,PRESS-02,BRM,CHG-OVER,113.5
EV-026038,2026-08-14,B,PRESS-02,BRM,ADJ-TOOL,11.2
EV-026039,2026-08-14,B,PRESS-03,BRM,BRK-ELEC,23.9
EV-026040,2026-08-14,B,PRESS-03,BRM,BRK-MECH,48.4
EV-026041,2026-08-14,B,PRESS-03,BRM,BRK-HYD,18.3
EV-026042,2026-08-14,B,WELD-01,BRM,NO-OP,24.5
EV-026043,2026-08-14,B,WELD-01,BRM,BRK-HYD,14.2
EV-026044,2026-08-14,B,WELD-01,BRM,JAM,2.0
EV-026045,2026-08-14,B,WELD-01,BRM,SENSOR,2.9
EV-026046,2026-08-14,B,WELD-01,BRM,MINOR-ADJ,3.7
EV-026047,2026-08-14,B,WELD-01,BRM,JAM,4.2
EV-026048,2026-08-14,B,WELD-01,BRM,CHIP-CLR,3.7
EV-026049,2026-08-14,B,WELD-01,BRM,CHIP-CLR,2.0
EV-026050,2026-08-14,B,WELD-01,BRM,SENSOR,1.1
EV-026051,2026-08-14,B,WELD-01,BRM,SENSOR,2.8
EV-026052,2026-08-14,B,WELD-01,BRM,CHIP-CLR,3.5
EV-026053,2026-08-14,B,WELD-01,BRM,MINOR-ADJ,4.1
EV-026054,2026-08-14,B,WELD-01,BRM,JAM,1.0
EV-026055,2026-08-14,B,WELD-01,BRM,CHIP-CLR,0.9
EV-026056,2026-08-14,B,WELD-01,BRM,SENSOR,4.4
EV-026057,2026-08-14,B,WELD-01,BRM,MINOR-ADJ,3.0
EV-026058,2026-08-14,B,WELD-01,BRM,MISFEED,1.4
EV-026059,2026-08-14,B,WELD-01,BRM,MISFEED,3.0
EV-026060,2026-08-14,B,WELD-01,BRM,SENSOR,2.1
EV-026061,2026-08-14,B,WELD-01,BRM,SENSOR,2.2
EV-026062,2026-08-14,B,WELD-02,BRM,QA-CHECK,14.7
EV-026063,2026-08-14,B,WELD-02,BRM,BRK-HYD,33.2
EV-026064,2026-08-14,B,WELD-02,BRM,BRK-MECH,30.8
EV-026065,2026-08-14,C,PRESS-01,BRM,BRK-MECH,87.8
EV-026066,2026-08-14,C,PRESS-01,BRM,CHG-OVER,38.6
EV-026067,2026-08-14,C,PRESS-01,BRM,ADJ-TOOL,14.1
EV-026068,2026-08-14,C,PRESS-01,BRM,CLEAN,22.4
EV-026069,2026-08-14,C,PRESS-01,BRM,NO-OP,109.2
EV-026070,2026-08-14,C,PRESS-01,BRM,CHIP-CLR,4.5
EV-026071,2026-08-14,C,PRESS-02,BRM,CHG-OVER,89.3
EV-026072,2026-08-14,C,PRESS-02,BRM,ADJ-TOOL,152.6
EV-026073,2026-08-14,C,PRESS-02,BRM,ADJ-TOOL,98.6
EV-026074,2026-08-14,C,PRESS-02,BRM,JAM,3.4
EV-026075,2026-08-14,C,PRESS-03,BRM,BRK-ELEC,84.9
EV-026076,2026-08-14,C,PRESS-03,BRM,CHG-OVER,35.1
EV-026077,2026-08-14,C,PRESS-03,BRM,ADJ-TOOL,8.9
EV-026078,2026-08-14,C,WELD-01,BRM,CHG-OVER,27.1
EV-026079,2026-08-14,C,WELD-01,BRM,ADJ-TOOL,13.6
EV-026080,2026-08-14,C,WELD-01,BRM,BRK-MECH,40.4
EV-026081,2026-08-14,C,WELD-01,BRM,SENSOR,3.1
EV-026082,2026-08-14,C,WELD-01,BRM,CHIP-CLR,3.7
EV-026083,2026-08-14,C,WELD-01,BRM,JAM,2.5
EV-026084,2026-08-14,C,WELD-01,BRM,JAM,2.0
EV-026085,2026-08-14,C,WELD-01,BRM,MISFEED,2.5
EV-026086,2026-08-14,C,WELD-01,BRM,MISFEED,2.8
EV-026087,2026-08-14,C,WELD-01,BRM,CHIP-CLR,3.9
EV-026088,2026-08-14,C,WELD-01,BRM,MISFEED,0.8
EV-026089,2026-08-14,C,WELD-01,BRM,MINOR-ADJ,2.0
EV-026090,2026-08-14,C,WELD-01,BRM,CHIP-CLR,3.0
EV-026091,2026-08-14,C,WELD-01,BRM,SENSOR,0.9
EV-026092,2026-08-14,C,WELD-01,BRM,MISFEED,1.2
EV-026093,2026-08-14,C,WELD-02,BRM,ADJ-TOOL,8.2
EV-026094,2026-08-14,C,WELD-02,BRM,QA-CHECK,9.6
EV-026095,2026-08-14,C,WELD-02,BRM,BLOCK,62.5
EV-026096,2026-08-14,C,WELD-02,BRM,NO-OP,17.8
EV-026097,2026-08-14,C,WELD-02,BRM,MISFEED,1.1
EV-026098,2026-08-14,A,CNC-01,STW,CHG-OVER,34.2
EV-026099,2026-08-14,A,CNC-01,STW,BRK-MECH,48.4
EV-026100,2026-08-14,A,CNC-02,STW,CHG-OVER,37.9
EV-026101,2026-08-14,A,CNC-02,STW,ADJ-TOOL,10.6
EV-026102,2026-08-14,A,CNC-02,STW,CLEAN,11.6
EV-026103,2026-08-14,A,CNC-02,STW,NO-OP,54.7
EV-026104,2026-08-14,A,CNC-03,STW,STARVE,62.2
EV-026105,2026-08-14,A,CNC-03,STW,STARVE,57.6
EV-026106,2026-08-14,A,CNC-03,STW,STARVE,16.6
EV-026107,2026-08-14,A,CNC-03,STW,NO-OP,55.0
EV-026108,2026-08-14,A,CNC-03,STW,STARVE,38.1
EV-026109,2026-08-14,A,CNC-03,STW,NO-OP,16.1
EV-026110,2026-08-14,A,CNC-04,STW,CLEAN,23.8
EV-026111,2026-08-14,A,CNC-04,STW,BRK-ELEC,32.9
EV-026112,2026-08-14,A,CNC-04,STW,BLOCK,19.2
EV-026113,2026-08-14,A,CNC-04,STW,BRK-TOOL,21.1
EV-026114,2026-08-14,A,GRIND-01,STW,ADJ-TOOL,6.8
EV-026115,2026-08-14,A,GRIND-01,STW,BRK-MECH,35.4
EV-026116,2026-08-14,A,GRIND-01,STW,BRK-MECH,33.2
EV-026117,2026-08-14,A,GRIND-01,STW,BRK-ELEC,53.9
EV-026118,2026-08-14,A,GRIND-01,STW,SENSOR,0.9
EV-026119,2026-08-14,A,GRIND-01,STW,JAM,3.1
EV-026120,2026-08-14,B,CNC-01,STW,BRK-TOOL,37.0
EV-026121,2026-08-14,B,CNC-01,STW,BLOCK,31.8
EV-026122,2026-08-14,B,CNC-01,STW,BRK-MECH,30.3
EV-026123,2026-08-14,B,CNC-01,STW,BRK-ELEC,18.6
EV-026124,2026-08-14,B,CNC-01,STW,MINOR-ADJ,2.8
EV-026125,2026-08-14,B,CNC-01,STW,CHIP-CLR,3.6
EV-026126,2026-08-14,B,CNC-02,STW,CHG-OVER,24.9
EV-026127,2026-08-14,B,CNC-02,STW,BLOCK,15.4
